"","year","month","day","carrier","origin","dest","late"
"10308",2013,9,24,"MQ","LGA","RDU","on time"
"10309",2013,5,29,"US","LGA","CLT","early"
"10310",2013,1,30,"MQ","LGA","XNA","late"
"10311",2013,4,30,"B6","JFK","CHS","early"
"10312",2013,7,29,"DL","JFK","LAS","on time"
"10313",2013,4,22,"AS","EWR","SEA","early"
"10314",2013,5,5,"B6","JFK","RDU","late"
"10315",2013,1,31,"UA","EWR","BOS","early"
"10316",2013,10,1,"EV","LGA","PIT","early"
"10317",2013,12,29,"MQ","LGA","RDU","on time"
"10318",2013,11,26,"US","EWR","CLT","on time"
"10319",2013,4,12,"UA","EWR","LAS","on time"
"10320",2013,6,11,"B6","JFK","BQN","on time"
"10321",2013,8,6,"AA","LGA","ORD","early"
"10322",2013,11,11,"DL","LGA","MCO","early"
"10323",2013,12,26,"UA","EWR","RSW","late"
"10324",2013,5,17,"B6","JFK","SJU","early"
"10325",2013,7,22,"EV","EWR","ATL","late"
"10326",2013,8,16,"EV","EWR","CHS","late"
"10327",2013,10,16,"US","LGA","DCA","early"
"10328",2013,10,17,"AA","JFK","BOS","on time"
"10329",2013,2,18,"MQ","JFK","CMH","late"
"10330",2013,4,10,"B6","JFK","PDX","late"
"10331",2013,3,21,"HA","JFK","HNL","on time"
"10332",2013,2,20,"UA","EWR","RSW","early"
"10333",2013,9,17,"9E","JFK","RDU","early"
"10334",2013,6,13,"US","LGA","BOS","late"
"10335",2013,12,14,"9E","LGA","CLE","late"
"10336",2013,4,22,"9E","JFK","CVG","late"
"10337",2013,4,18,"DL","JFK","SLC","early"
"10338",2013,8,31,"AA","EWR","DFW","early"
"10339",2013,12,30,"EV","EWR","CVG","early"
"10340",2013,6,23,"AA","JFK","MIA","early"
"10341",2013,8,13,"AA","JFK","MCO","late"
"10342",2013,12,27,"UA","JFK","LAX","early"
"10343",2013,11,13,"9E","JFK","BWI","early"
"10344",2013,1,3,"WN","EWR","PHX","early"
"10345",2013,12,5,"AA","JFK","MIA","late"
"10346",2013,7,31,"MQ","LGA","RDU","on time"
"10347",2013,7,8,"AA","JFK","MIA","early"
"10348",2013,10,25,"UA","EWR","MCO","early"
"10349",2013,5,20,"VX","EWR","SFO","early"
"10350",2013,11,11,"UA","EWR","RSW","early"
"10351",2013,4,13,"FL","LGA","CAK","on time"
"10352",2013,4,20,"DL","LGA","FLL","on time"
"10353",2013,4,24,"WN","LGA","MDW","early"
"10354",2013,6,7,"B6","JFK","RDU","late"
"10355",2013,10,29,"AA","LGA","DFW","early"
"10356",2013,2,19,"MQ","EWR","ORD","on time"
"10357",2013,2,12,"UA","EWR","SNA","early"
"10358",2013,9,28,"EV","EWR","CLT","early"
"10359",2013,9,29,"UA","JFK","LAX","early"
"10360",2013,3,28,"UA","EWR","LAX","early"
"10361",2013,9,10,"DL","JFK","MCO","early"
"10362",2013,4,5,"AA","LGA","ORD","early"
"10363",2013,4,20,"B6","JFK","BOS","on time"
"10364",2013,11,29,"EV","EWR","TYS","on time"
"10365",2013,10,14,"EV","LGA","CLT","early"
"10366",2013,12,26,"UA","EWR","ORD","early"
"10367",2013,7,29,"DL","LGA","DTW","early"
"10368",2013,9,27,"B6","JFK","ACK","early"
"10369",2013,1,10,"B6","JFK","PWM","early"
"10370",2013,1,6,"MQ","LGA","RDU","late"
"10371",2013,6,12,"B6","EWR","BOS","late"
"10372",2013,4,27,"B6","JFK","SYR","early"
"10373",2013,2,22,"UA","EWR","DFW","late"
"10374",2013,8,18,"MQ","JFK","CLE","on time"
"10375",2013,12,2,"AA","JFK","MIA","early"
"10376",2013,6,30,"UA","EWR","PBI","late"
"10377",2013,12,26,"EV","EWR","MKE","late"
"10378",2013,5,21,"DL","EWR","SLC","late"
"10379",2013,8,2,"EV","EWR","CLT","late"
"10380",2013,7,5,"B6","JFK","SJU","on time"
"10381",2013,12,1,"UA","EWR","RDU","late"
"10382",2013,7,6,"UA","LGA","IAH","late"
"10383",2013,1,27,"UA","EWR","MCO","on time"
"10384",2013,4,17,"DL","JFK","FLL","early"
"10385",2013,11,28,"B6","EWR","FLL","early"
"10386",2013,7,5,"US","LGA","CLT","early"
"10387",2013,7,26,"EV","EWR","MSP","early"
"10388",2013,7,12,"EV","EWR","CVG","early"
"10389",2013,5,5,"DL","EWR","ATL","early"
"10390",2013,4,10,"UA","EWR","FLL","early"
"10391",2013,3,13,"EV","LGA","CLE","early"
"10392",2013,8,25,"DL","EWR","MSP","late"
"10393",2013,5,7,"AA","LGA","ORD","early"
"10394",2013,8,16,"UA","LGA","ORD","early"
"10395",2013,3,13,"DL","JFK","SFO","early"
"10396",2013,7,26,"EV","EWR","ROC","early"
"10397",2013,11,4,"UA","LGA","ORD","on time"
"10398",2013,11,27,"MQ","LGA","CMH","early"
"10399",2013,10,8,"B6","JFK","LAS","early"
"10400",2013,1,17,"B6","JFK","TPA","on time"
"10401",2013,11,12,"DL","LGA","MIA","late"
"10402",2013,8,11,"DL","EWR","ATL","on time"
"10403",2013,12,26,"DL","JFK","TPA","early"
"10404",2013,4,15,"US","EWR","CLT","on time"
"10405",2013,8,10,"B6","JFK","ROC","early"
"10406",2013,12,30,"MQ","LGA","DTW","early"
"10407",2013,11,4,"AA","LGA","ORD","late"
"10408",2013,3,30,"US","EWR","CLT","early"
"10409",2013,3,26,"DL","JFK","MIA","early"
"10410",2013,2,28,"UA","EWR","IAH","early"
"10411",2013,5,1,"9E","LGA","DAY","early"
"10412",2013,5,2,"EV","EWR","STL","late"
"10413",2013,1,22,"F9","LGA","DEN","on time"
"10414",2013,8,21,"US","EWR","CLT","early"
"10415",2013,1,19,"9E","JFK","DCA","early"
"10416",2013,6,3,"EV","EWR","STL","late"
"10417",2013,5,21,"UA","LGA","IAH","early"
"10418",2013,8,29,"MQ","LGA","ATL","early"
"10419",2013,3,22,"EV","EWR","ORF","late"
"10420",2013,10,29,"B6","JFK","BQN","early"
"10421",2013,10,29,"9E","JFK","BWI","early"
"10422",2013,12,23,"DL","LGA","PBI","late"
"10423",2013,12,28,"US","LGA","CLT","early"
"10424",2013,2,11,"B6","JFK","BOS","late"
"10425",2013,6,30,"UA","EWR","ORD","early"
"10426",2013,6,24,"EV","EWR","CLT","early"
"10427",2013,5,6,"EV","EWR","SAV","on time"
"10428",2013,7,2,"UA","EWR","IAH","late"
"10429",2013,5,11,"DL","LGA","MSP","early"
"10430",2013,3,9,"B6","JFK","BOS","late"
"10431",2013,12,20,"EV","EWR","OMA","late"
"10432",2013,1,20,"AA","LGA","MIA","early"
"10433",2013,10,16,"EV","EWR","MKE","late"
"10434",2013,3,28,"B6","JFK","LAX","early"
"10435",2013,6,20,"AA","JFK","BOS","late"
"10436",2013,5,8,"UA","EWR","LAS","late"
"10437",2013,4,14,"MQ","LGA","MSP","on time"
"10438",2013,9,10,"AA","EWR","DFW","early"
"10439",2013,9,27,"9E","JFK","IAD","early"
"10440",2013,1,21,"UA","EWR","LAX","early"
"10441",2013,8,24,"AA","JFK","LAX","early"
"10442",2013,3,11,"AA","JFK","LAX","early"
"10443",2013,10,4,"DL","LGA","ATL","early"
"10444",2013,5,1,"DL","JFK","LAS","late"
"10445",2013,10,17,"UA","EWR","DEN","late"
"10446",2013,6,28,"B6","LGA","TPA","late"
"10447",2013,9,29,"DL","JFK","BOS","early"
"10448",2013,12,8,"US","LGA","DCA","on time"
"10449",2013,3,18,"EV","JFK","IAD","late"
"10450",2013,2,10,"DL","LGA","ATL","early"
"10451",2013,8,25,"B6","JFK","SJC","early"
"10452",2013,3,15,"B6","JFK","SLC","late"
"10453",2013,12,10,"DL","EWR","ATL","late"
"10454",2013,1,2,"MQ","LGA","CMH","late"
"10455",2013,9,23,"B6","JFK","CHS","early"
"10456",2013,2,24,"EV","EWR","MCI","late"
"10457",2013,9,7,"US","LGA","CLT","early"
"10458",2013,10,10,"B6","LGA","SRQ","late"
"10459",2013,4,14,"DL","JFK","SAT","early"
"10460",2013,9,14,"US","EWR","CLT","early"
"10461",2013,12,15,"UA","JFK","SFO","on time"
"10462",2013,12,16,"UA","EWR","MIA","late"
"10463",2013,5,16,"US","LGA","PHL","early"
"10464",2013,2,2,"B6","JFK","LAS","early"
"10465",2013,1,5,"UA","LGA","DEN","early"
"10466",2013,9,17,"MQ","LGA","ATL","on time"
"10467",2013,6,18,"B6","JFK","SYR","late"
"10468",2013,3,22,"US","LGA","BOS","early"
"10469",2013,8,23,"B6","EWR","SJU","early"
"10470",2013,1,13,"EV","EWR","DCA","late"
"10471",2013,7,30,"EV","EWR","DAY","early"
"10472",2013,10,25,"MQ","JFK","BNA","on time"
"10473",2013,4,10,"DL","LGA","ATL","early"
"10474",2013,12,3,"9E","JFK","DCA","early"
"10475",2013,11,14,"UA","EWR","LAX","early"
"10476",2013,9,14,"MQ","LGA","CLE","on time"
"10477",2013,11,21,"EV","EWR","BNA","on time"
"10478",2013,1,11,"DL","JFK","ATL","early"
"10479",2013,2,7,"B6","JFK","PIT","early"
"10480",2013,11,11,"DL","JFK","SJU","early"
"10481",2013,8,5,"B6","EWR","BOS","late"
"10482",2013,11,11,"UA","EWR","MIA","early"
"10483",2013,7,24,"AA","EWR","DFW","late"
"10484",2013,12,20,"B6","JFK","PBI","early"
"10485",2013,1,22,"VX","JFK","LAX","early"
"10486",2013,11,26,"MQ","LGA","CLE","on time"
"10487",2013,12,11,"9E","EWR","DTW","late"
"10488",2013,3,15,"9E","JFK","IND","late"
"10489",2013,9,7,"AA","JFK","SFO","early"
"10490",2013,1,23,"DL","LGA","PBI","on time"
"10491",2013,5,20,"EV","EWR","BUF","early"
"10492",2013,2,17,"EV","JFK","IAD","early"
"10493",2013,1,16,"DL","LGA","ATL","late"
"10494",2013,8,11,"DL","JFK","SFO","early"
"10495",2013,8,5,"EV","EWR","SAV","early"
"10496",2013,7,21,"UA","EWR","LAX","late"
"10497",2013,3,9,"UA","EWR","SJU","early"
"10498",2013,11,18,"B6","JFK","TPA","late"
"10499",2013,1,8,"EV","LGA","PIT","on time"
"10500",2013,2,19,"EV","EWR","CVG","late"
"10501",2013,10,16,"UA","EWR","ORD","early"
"10502",2013,10,25,"DL","LGA","MSP","early"
"10503",2013,12,6,"EV","EWR","OMA","late"
"10504",2013,10,6,"9E","JFK","DCA","early"
"10505",2013,3,24,"B6","JFK","BUF","late"
"10506",2013,3,18,"DL","JFK","SFO","late"
"10507",2013,11,11,"AA","JFK","MIA","late"
"10508",2013,6,12,"EV","EWR","GSO","early"
"10509",2013,4,5,"9E","JFK","CVG","early"
"10510",2013,5,21,"EV","EWR","MCI","late"
"10511",2013,9,24,"UA","LGA","ORD","early"
"10512",2013,12,8,"UA","EWR","CLE","late"
"10513",2013,4,29,"9E","JFK","BOS","early"
"10514",2013,6,14,"US","EWR","PHX","early"
"10515",2013,5,10,"EV","EWR","MSP","early"
"10516",2013,2,17,"DL","LGA","DTW","late"
"10517",2013,1,27,"UA","EWR","ORD","late"
"10518",2013,6,23,"UA","EWR","SAN","early"
"10519",2013,3,6,"UA","EWR","TPA","early"
"10520",2013,8,2,"MQ","LGA","CLE","late"
"10521",2013,12,21,"DL","LGA","MCO","late"
"10522",2013,7,22,"EV","EWR","IND","late"
"10523",2013,2,27,"UA","EWR","RSW","late"
"10524",2013,8,16,"AA","EWR","DFW","early"
"10525",2013,10,6,"US","EWR","CLT","early"
"10526",2013,4,13,"EV","JFK","IAD","on time"
"10527",2013,10,22,"B6","JFK","TPA","late"
"10528",2013,10,19,"AA","LGA","ORD","late"
"10529",2013,12,13,"B6","LGA","MCO","early"
"10530",2013,12,24,"WN","LGA","MDW","early"
"10531",2013,7,3,"AA","JFK","SAN","late"
"10532",2013,6,21,"MQ","LGA","DTW","early"
"10533",2013,7,23,"WN","EWR","STL","on time"
"10534",2013,1,11,"AA","LGA","DFW","early"
"10535",2013,11,23,"UA","EWR","MCO","late"
"10536",2013,3,29,"DL","JFK","ATL","early"
"10537",2013,6,24,"9E","JFK","MSP","early"
"10538",2013,8,21,"US","LGA","DCA","early"
"10539",2013,11,15,"AA","JFK","MCO","late"
"10540",2013,3,2,"DL","LGA","ATL","late"
"10541",2013,3,8,"UA","EWR","BOS","late"
"10542",2013,6,5,"DL","JFK","SLC","early"
"10543",2013,12,17,"B6","JFK","JAX","late"
"10544",2013,7,31,"MQ","LGA","CLE","early"
"10545",2013,1,10,"MQ","LGA","XNA","early"
"10546",2013,10,5,"DL","LGA","PBI","early"
"10547",2013,3,15,"AA","LGA","DFW","late"
"10548",2013,10,9,"MQ","LGA","ATL","late"
"10549",2013,7,24,"AA","JFK","SJU","early"
"10550",2013,1,15,"WN","LGA","DEN","late"
"10551",2013,4,5,"AA","LGA","MIA","late"
"10552",2013,10,13,"UA","EWR","LAX","late"
"10553",2013,12,26,"B6","LGA","RSW","late"
"10554",2013,9,17,"AA","JFK","LAX","late"
"10555",2013,9,30,"UA","EWR","MCO","early"
"10556",2013,6,14,"B6","JFK","BUF","late"
"10557",2013,6,5,"UA","LGA","IAH","early"
"10558",2013,6,22,"UA","EWR","DEN","early"
"10559",2013,10,6,"B6","JFK","FLL","early"
"10560",2013,5,30,"AA","LGA","STL","early"
"10561",2013,8,17,"AA","LGA","DFW","early"
"10562",2013,1,23,"US","LGA","DCA","late"
"10563",2013,2,10,"DL","JFK","PHX","early"
"10564",2013,4,10,"UA","LGA","IAH","late"
"10565",2013,6,11,"AA","LGA","DFW","early"
"10566",2013,4,5,"B6","JFK","MCO","late"
"10567",2013,3,14,"MQ","LGA","RDU","late"
"10568",2013,7,30,"B6","LGA","MCO","early"
"10569",2013,11,15,"US","LGA","DCA","late"
"10570",2013,3,12,"DL","LGA","DTW","late"
"10571",2013,12,21,"UA","EWR","MCO","on time"
"10572",2013,7,19,"UA","JFK","LAX","late"
"10573",2013,8,19,"AA","EWR","DFW","early"
"10574",2013,7,1,"B6","JFK","SFO","early"
"10575",2013,5,9,"UA","EWR","PBI","early"
"10576",2013,10,8,"AA","LGA","DFW","early"
"10577",2013,1,11,"DL","JFK","DTW","early"
"10578",2013,4,7,"B6","JFK","JAX","early"
"10579",2013,4,14,"EV","EWR","RIC","late"
"10580",2013,2,19,"UA","EWR","FLL","late"
"10581",2013,3,24,"9E","JFK","IAD","early"
"10582",2013,2,3,"MQ","LGA","MSP","late"
"10583",2013,1,29,"DL","JFK","ATL","early"
"10584",2013,7,24,"US","LGA","BOS","early"
"10585",2013,8,22,"UA","EWR","MCO","on time"
"10586",2013,5,23,"EV","EWR","MCI","late"
"10587",2013,11,2,"US","LGA","PHL","early"
"10588",2013,3,8,"AA","JFK","AUS","late"
"10589",2013,11,30,"DL","LGA","MEM","early"
"10590",2013,3,15,"UA","EWR","TPA","late"
"10591",2013,4,13,"B6","JFK","BTV","early"
"10592",2013,8,14,"MQ","EWR","ORD","on time"
"10593",2013,11,24,"UA","EWR","FLL","late"
"10594",2013,8,30,"AA","EWR","DFW","early"
"10595",2013,6,20,"B6","EWR","BOS","early"
"10596",2013,4,25,"9E","JFK","IND","late"
"10597",2013,1,20,"HA","JFK","HNL","early"
"10598",2013,11,25,"UA","EWR","DFW","early"
"10599",2013,2,12,"UA","EWR","IAH","on time"
"10600",2013,5,17,"AA","LGA","DFW","on time"
"10601",2013,1,4,"EV","EWR","OKC","early"
"10602",2013,5,3,"AA","EWR","DFW","early"
"10603",2013,5,21,"EV","LGA","IAD","late"
"10604",2013,4,19,"VX","JFK","LAX","early"
"10605",2013,4,29,"DL","JFK","LAX","early"
"10606",2013,10,29,"AA","EWR","DFW","early"
"10607",2013,8,28,"MQ","LGA","RDU","late"
"10608",2013,8,4,"UA","EWR","CLE","late"
"10609",2013,9,3,"EV","LGA","BNA","early"
"10610",2013,3,10,"UA","LGA","DEN","early"
"10611",2013,12,6,"EV","EWR","ROC","late"
"10612",2013,1,7,"9E","JFK","BWI","early"
"10613",2013,11,24,"B6","JFK","SYR","on time"
"10614",2013,6,16,"US","JFK","CLT","early"
"10615",2013,8,19,"UA","EWR","CLE","early"
"10616",2013,11,3,"AA","JFK","MIA","late"
"10617",2013,5,9,"B6","JFK","SFO","early"
"10618",2013,4,14,"UA","EWR","DEN","on time"
"10619",2013,11,14,"AA","LGA","ORD","early"
"10620",2013,1,26,"WN","EWR","HOU","early"
"10621",2013,9,22,"AA","LGA","ORD","early"
"10622",2013,6,19,"UA","EWR","PBI","on time"
"10623",2013,4,13,"B6","JFK","CHS","late"
"10624",2013,2,9,"AA","JFK","MIA","late"
"10625",2013,2,19,"US","LGA","CLT","late"
"10626",2013,6,23,"B6","LGA","FLL","early"
"10627",2013,12,25,"9E","LGA","GSP","early"
"10628",2013,12,16,"UA","EWR","DEN","early"
"10629",2013,11,4,"EV","EWR","MKE","late"
"10630",2013,4,5,"9E","JFK","BOS","early"
"10631",2013,5,10,"AA","LGA","ORD","late"
"10632",2013,4,11,"UA","EWR","LAS","early"
"10633",2013,10,15,"EV","EWR","CHS","early"
"10634",2013,7,30,"FL","LGA","ATL","on time"
"10635",2013,10,20,"AA","LGA","ORD","early"
"10636",2013,4,29,"B6","JFK","TPA","on time"
"10637",2013,2,12,"VX","JFK","SFO","early"
"10638",2013,7,2,"EV","EWR","RIC","late"
"10639",2013,7,5,"9E","JFK","PHL","on time"
"10640",2013,2,2,"AA","JFK","LAX","early"
"10641",2013,6,21,"B6","JFK","BUF","on time"
"10642",2013,8,12,"UA","EWR","BOS","early"
"10643",2013,10,9,"UA","EWR","PHX","late"
"10644",2013,3,14,"B6","JFK","BQN","late"
"10645",2013,6,3,"9E","JFK","RIC","early"
"10646",2013,10,8,"UA","EWR","LAS","on time"
"10647",2013,6,14,"EV","EWR","SDF","on time"
"10648",2013,12,16,"UA","EWR","IAH","early"
"10649",2013,10,19,"UA","EWR","MCO","on time"
"10650",2013,7,2,"UA","EWR","DFW","late"
"10651",2013,4,7,"AA","LGA","MIA","early"
"10652",2013,10,8,"B6","JFK","SFO","early"
"10653",2013,8,4,"AA","LGA","ORD","early"
"10654",2013,7,19,"DL","JFK","LAX","early"
"10655",2013,11,25,"EV","EWR","MCI","early"
"10656",2013,4,28,"9E","JFK","CHS","early"
"10657",2013,1,3,"9E","JFK","MSP","on time"
"10658",2013,7,5,"EV","EWR","DTW","early"
"10659",2013,12,23,"B6","JFK","HOU","late"
"10660",2013,11,6,"US","LGA","PHL","late"
"10661",2013,4,25,"B6","JFK","PBI","on time"
"10662",2013,3,23,"UA","LGA","ORD","early"
"10663",2013,8,7,"MQ","JFK","DCA","early"
"10664",2013,8,3,"B6","LGA","RSW","on time"
"10665",2013,5,1,"MQ","JFK","RDU","late"
"10666",2013,10,16,"B6","JFK","FLL","early"
"10667",2013,5,13,"DL","LGA","DTW","on time"
"10668",2013,1,19,"MQ","LGA","BNA","early"
"10669",2013,3,11,"B6","JFK","BTV","on time"
"10670",2013,9,11,"B6","JFK","PWM","early"
"10671",2013,5,9,"EV","EWR","ORF","late"
"10672",2013,8,29,"AA","LGA","DFW","early"
"10673",2013,7,17,"AA","JFK","SAN","late"
"10674",2013,3,12,"AA","LGA","MIA","late"
"10675",2013,8,29,"US","LGA","BOS","early"
"10676",2013,3,22,"EV","EWR","DSM","late"
"10677",2013,4,4,"DL","JFK","LAX","early"
"10678",2013,5,31,"UA","EWR","PBI","early"
"10679",2013,2,22,"AA","LGA","STL","late"
"10680",2013,6,28,"MQ","LGA","DTW","early"
"10681",2013,1,24,"UA","LGA","DEN","on time"
"10682",2013,8,15,"B6","LGA","MCO","on time"
"10683",2013,10,13,"9E","EWR","DTW","early"
"10684",2013,10,16,"UA","EWR","SFO","early"
"10685",2013,11,22,"B6","LGA","SRQ","on time"
"10686",2013,9,24,"UA","EWR","ORD","on time"
"10687",2013,8,21,"B6","JFK","MCO","on time"
"10688",2013,8,7,"AA","LGA","STL","on time"
"10689",2013,7,11,"UA","EWR","BOS","early"
"10690",2013,5,1,"US","LGA","BOS","early"
"10691",2013,8,18,"AA","JFK","MIA","on time"
"10692",2013,11,22,"UA","JFK","SFO","early"
"10693",2013,12,19,"DL","JFK","STT","early"
"10694",2013,10,21,"UA","LGA","ORD","early"
"10695",2013,8,20,"UA","EWR","BOS","early"
"10696",2013,5,9,"US","LGA","CLT","late"
"10697",2013,3,20,"B6","JFK","ORD","early"
"10698",2013,4,24,"FL","LGA","CAK","on time"
"10699",2013,12,7,"UA","LGA","DEN","late"
"10700",2013,5,29,"VX","JFK","SFO","late"
"10701",2013,4,29,"AA","LGA","STL","early"
"10702",2013,4,8,"UA","EWR","MCO","early"
"10703",2013,7,28,"B6","JFK","MCO","on time"
"10704",2013,6,12,"B6","EWR","TPA","early"
"10705",2013,4,7,"B6","JFK","SJU","early"
"10706",2013,8,29,"9E","LGA","SDF","early"
"10707",2013,7,6,"US","LGA","CLT","early"
"10708",2013,10,26,"9E","JFK","DTW","on time"
"10709",2013,12,28,"EV","LGA","BUF","on time"
"10710",2013,10,23,"AA","EWR","DFW","early"
"10711",2013,9,18,"AA","JFK","LAS","early"
"10712",2013,1,23,"AA","JFK","SAN","early"
"10713",2013,2,25,"DL","LGA","DTW","early"
"10714",2013,10,23,"MQ","JFK","CLE","early"
"10715",2013,5,12,"US","EWR","CLT","early"
"10716",2013,3,25,"MQ","JFK","DCA","late"
"10717",2013,2,11,"EV","EWR","STL","late"
"10718",2013,1,15,"AA","JFK","AUS","late"
"10719",2013,3,17,"EV","EWR","SAV","late"
"10720",2013,6,6,"UA","EWR","SFO","on time"
"10721",2013,3,18,"MQ","LGA","BNA","late"
"10722",2013,4,25,"DL","LGA","DTW","on time"
"10723",2013,6,12,"EV","EWR","JAX","early"
"10724",2013,6,28,"DL","LGA","MSY","early"
"10725",2013,5,22,"EV","EWR","MKE","late"
"10726",2013,11,18,"UA","JFK","LAX","early"
"10727",2013,4,5,"DL","JFK","SLC","early"
"10728",2013,10,8,"UA","EWR","IAH","early"
"10729",2013,1,8,"UA","LGA","DEN","early"
"10730",2013,8,15,"UA","EWR","IAH","late"
"10731",2013,3,22,"EV","EWR","IAD","late"
"10732",2013,6,3,"AA","LGA","DFW","on time"
"10733",2013,10,23,"UA","EWR","SAN","late"
"10734",2013,1,19,"UA","EWR","ORD","on time"
"10735",2013,7,1,"AA","JFK","TPA","on time"
"10736",2013,6,26,"B6","JFK","MSY","late"
"10737",2013,10,3,"US","JFK","CLT","early"
"10738",2013,1,14,"US","EWR","CLT","early"
"10739",2013,12,17,"EV","EWR","BUF","late"
"10740",2013,6,2,"EV","EWR","CAE","late"
"10741",2013,6,10,"DL","JFK","DEN","late"
"10742",2013,6,17,"DL","LGA","FLL","on time"
"10743",2013,7,2,"UA","EWR","LAS","early"
"10744",2013,2,20,"UA","EWR","TPA","on time"
"10745",2013,2,19,"UA","EWR","IAH","late"
"10746",2013,6,8,"UA","EWR","IAH","early"
"10747",2013,7,12,"DL","LGA","PWM","early"
"10748",2013,10,3,"MQ","LGA","RDU","on time"
"10749",2013,8,16,"WN","EWR","MDW","early"
"10750",2013,11,18,"EV","EWR","MSY","late"
"10751",2013,4,17,"UA","EWR","SFO","late"
"10752",2013,8,7,"EV","EWR","BUF","early"
"10753",2013,3,27,"DL","JFK","DTW","early"
"10754",2013,11,23,"US","EWR","CLT","early"
"10755",2013,4,8,"US","LGA","CLT","early"
"10756",2013,9,6,"DL","JFK","SFO","early"
"10757",2013,7,3,"AA","JFK","AUS","late"
"10758",2013,1,11,"EV","EWR","PWM","early"
"10759",2013,8,8,"EV","EWR","CVG","early"
"10760",2013,6,27,"B6","JFK","IAD","late"
"10761",2013,6,13,"WN","LGA","DEN","late"
"10762",2013,7,23,"DL","JFK","LAX","late"
"10763",2013,2,10,"B6","JFK","SJU","early"
"10764",2013,1,17,"UA","EWR","TPA","late"
"10765",2013,5,19,"9E","JFK","BOS","early"
"10766",2013,4,27,"AA","LGA","ORD","early"
"10767",2013,4,27,"EV","EWR","MCI","early"
"10768",2013,8,2,"AA","JFK","TPA","early"
"10769",2013,5,8,"B6","JFK","PWM","late"
"10770",2013,7,10,"WN","LGA","MKE","late"
"10771",2013,4,21,"UA","JFK","LAX","early"
"10772",2013,6,6,"WN","EWR","DEN","late"
"10773",2013,5,19,"B6","EWR","BOS","early"
"10774",2013,9,26,"DL","LGA","PBI","on time"
"10775",2013,12,2,"US","LGA","BOS","late"
"10776",2013,6,20,"UA","LGA","DEN","on time"
"10777",2013,5,31,"MQ","LGA","CLT","late"
"10778",2013,11,24,"EV","EWR","STL","late"
"10779",2013,11,4,"AA","LGA","MIA","on time"
"10780",2013,7,2,"DL","LGA","DTW","on time"
"10781",2013,7,19,"B6","EWR","SJU","early"
"10782",2013,11,19,"US","LGA","CLT","late"
"10783",2013,9,23,"UA","EWR","ORD","early"
"10784",2013,8,12,"EV","EWR","IND","on time"
"10785",2013,12,17,"UA","EWR","SFO","late"
"10786",2013,9,18,"EV","EWR","MSY","early"
"10787",2013,1,22,"UA","LGA","DEN","late"
"10788",2013,5,30,"DL","JFK","LAS","early"
"10789",2013,7,23,"WN","LGA","DEN","on time"
"10790",2013,8,9,"US","LGA","BOS","late"
"10791",2013,11,17,"UA","JFK","SFO","early"
"10792",2013,9,22,"UA","JFK","LAX","late"
"10793",2013,6,24,"UA","EWR","DEN","early"
"10794",2013,7,9,"B6","JFK","MCO","late"
"10795",2013,5,3,"EV","EWR","DTW","late"
"10796",2013,7,6,"9E","JFK","DCA","early"
"10797",2013,9,9,"US","LGA","BOS","early"
"10798",2013,1,28,"UA","EWR","MCO","early"
"10799",2013,7,23,"B6","JFK","TPA","late"
"10800",2013,9,21,"EV","EWR","CHS","early"
"10801",2013,8,19,"UA","LGA","IAH","on time"
"10802",2013,11,7,"B6","JFK","ORD","early"
"10803",2013,4,3,"UA","EWR","SJU","early"
"10804",2013,8,4,"EV","EWR","PVD","early"
"10805",2013,9,29,"B6","JFK","BTV","early"
"10806",2013,4,23,"B6","LGA","FLL","late"
"10807",2013,5,16,"UA","EWR","MCO","early"
"10808",2013,12,22,"UA","EWR","SAT","late"
"10809",2013,10,8,"DL","JFK","LAX","early"
"10810",2013,2,5,"EV","EWR","ORF","late"
"10811",2013,6,5,"DL","LGA","PIT","early"
"10812",2013,5,19,"DL","EWR","ATL","late"
"10813",2013,3,17,"MQ","LGA","ATL","early"
"10814",2013,8,24,"EV","EWR","IND","early"
"10815",2013,6,12,"UA","EWR","ORD","early"
"10816",2013,6,9,"DL","EWR","ATL","late"
"10817",2013,9,30,"AA","LGA","ORD","on time"
"10818",2013,4,28,"B6","EWR","BOS","early"
"10819",2013,4,26,"B6","LGA","FLL","late"
"10820",2013,4,1,"EV","EWR","RIC","late"
"10821",2013,7,4,"US","EWR","PHX","early"
"10822",2013,5,15,"UA","EWR","LAX","early"
"10823",2013,1,9,"EV","EWR","PWM","early"
"10824",2013,10,23,"AA","JFK","IAH","early"
"10825",2013,10,28,"DL","JFK","LAX","on time"
"10826",2013,8,26,"DL","JFK","FLL","early"
"10827",2013,4,4,"UA","EWR","AUS","early"
